1.0	11.184728331229365
1.3877551020408163	18.048169728560314
1.7755102040816326	14.2725758923377
2.163265306122449	21.36918032424207
2.5510204081632653	15.679556419403077
2.9387755102040813	25.377715051648416
3.326530612244898	27.411620140017725
3.7142857142857144	21.751552706681455
4.1020408163265305	34.5163416136656
4.489795918367347	28.548698907810408
4.877551020408163	29.905131774811807
5.26530612244898	33.722442601146625
5.653061224489796	32.6444569674817
6.040816326530612	36.935590116726104
6.428571428571429	40.70231844497187
6.816326530612245	37.98489835148549
7.204081632653061	49.172121523091114
7.591836734693877	51.81198056840363
7.979591836734693	46.67467244016338
8.36734693877551	49.70979061056988
8.755102040816325	47.67255883445714
9.142857142857142	51.58107125264284
9.53061224489796	54.61857068866856
9.918367346938775	55.73106686240356
10.306122448979592	56.92231963118529
10.693877551020408	62.28788095253839
11.081632653061224	64.60168343885766
11.46938775510204	65.62674638635174
11.857142857142858	67.880722369131
12.244897959183673	70.8214427554087
12.63265306122449	68.55273527210316
13.020408163265305	72.98024402999843
13.408163265306122	79.92755951515363
13.795918367346939	76.64776172946414
14.183673469387754	80.904476908939
14.571428571428571	82.09316293079968
14.959183673469386	81.58185748987636
15.346938775510203	78.76718708173966
15.73469387755102	84.83535579988809
16.122448979591837	86.8507852646236
16.51020408163265	90.33010844320924
16.89795918367347	90.08632436990868
17.285714285714285	92.04279217874314
17.6734693877551	100.3586606482005
18.06122448979592	96.57970597860012
18.448979591836736	99.20189704209237
18.83673469387755	103.10843379507864
19.224489795918366	103.12121042342297
19.612244897959183	108.62418338767512
20.0	108.37554587658816
